Year,Round,Event,Driver,LapNumber,LapTime,GapToWinner,TyreLife,Stint,StintLap,TireDegradation,Compound_SOFT,Compound_MEDIUM,Compound_HARD,TrackTemp
2024,24,Abu Dhabi Grand Prix,LEC,55.0,88.387,30.239,35.0,2.0,35.0,-0.08299999999999841,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,LEC,56.0,88.22,30.979,36.0,2.0,36.0,-0.1670000000000016,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,LEC,57.0,88.296,31.501,37.0,2.0,37.0,0.07600000000000762,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,LEC,58.0,89.918,31.868,38.0,2.0,38.0,1.6219999999999999,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,1.0,91.142,0.0,1.0,1.0,1.0,0.0,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,2.0,108.349,0.0,2.0,1.0,2.0,17.207000000000008,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,3.0,103.313,0.0,3.0,1.0,3.0,-5.036000000000001,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,4.0,89.01,0.0,4.0,1.0,4.0,-14.302999999999997,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,5.0,89.104,0.0,5.0,1.0,5.0,0.09399999999999409,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,6.0,89.361,0.0,6.0,1.0,6.0,0.257000000000005,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,7.0,89.024,0.0,7.0,1.0,7.0,-0.3370000000000033,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,8.0,88.86,0.0,8.0,1.0,8.0,-0.16400000000000148,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,9.0,89.007,0.0,9.0,1.0,9.0,0.14700000000000557,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,10.0,89.244,0.0,10.0,1.0,10.0,0.23699999999999477,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,11.0,89.128,0.0,11.0,1.0,11.0,-0.11599999999999966,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,12.0,89.084,0.0,12.0,1.0,12.0,-0.04399999999999693,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,13.0,89.272,0.0,13.0,1.0,13.0,0.1880000000000024,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,14.0,89.039,0.0,14.0,1.0,14.0,-0.2330000000000041,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,15.0,89.07,0.0,15.0,1.0,15.0,0.0309999999999917,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,16.0,88.951,0.0,16.0,1.0,16.0,-0.11899999999999977,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,17.0,88.955,0.0,17.0,1.0,17.0,0.0040000000000048885,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,18.0,89.222,0.0,18.0,1.0,18.0,0.2669999999999959,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,19.0,89.139,0.0,19.0,1.0,19.0,-0.08299999999999841,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,20.0,89.213,0.0,20.0,1.0,20.0,0.07399999999999807,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,21.0,89.133,0.0,21.0,1.0,21.0,-0.0799999999999983,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,22.0,89.189,0.0,22.0,1.0,22.0,0.055999999999997385,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,23.0,89.262,0.0,23.0,1.0,23.0,0.0730000000000075,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,24.0,89.484,0.0,24.0,1.0,24.0,0.2219999999999942,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,25.0,89.21,0.0,25.0,1.0,25.0,-0.2740000000000009,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,26.0,91.567,0.0,26.0,1.0,26.0,2.3569999999999993,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,NOR,27.0,107.513,0.0,1.0,2.0,1.0,0.0,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,28.0,88.325,0.0,2.0,2.0,2.0,-19.188000000000002,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,29.0,88.439,0.0,3.0,2.0,3.0,0.11399999999999011,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,30.0,88.235,0.0,4.0,2.0,4.0,-0.20399999999999352,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,31.0,88.362,0.0,5.0,2.0,5.0,0.12699999999999534,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,32.0,88.414,0.0,6.0,2.0,6.0,0.05200000000000671,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,33.0,88.126,0.0,7.0,2.0,7.0,-0.2879999999999967,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,34.0,88.108,0.0,8.0,2.0,8.0,-0.018000000000000682,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,35.0,87.974,0.0,9.0,2.0,9.0,-0.13400000000000034,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,36.0,87.875,0.0,10.0,2.0,10.0,-0.09900000000000375,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,37.0,88.076,0.0,11.0,2.0,11.0,0.2009999999999934,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,38.0,87.907,0.0,12.0,2.0,12.0,-0.16899999999999693,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,39.0,87.76,0.0,13.0,2.0,13.0,-0.14699999999999136,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,40.0,87.707,0.0,14.0,2.0,14.0,-0.05300000000001148,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,41.0,87.857,0.0,15.0,2.0,15.0,0.15000000000000568,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,42.0,88.162,0.0,16.0,2.0,16.0,0.3050000000000068,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,43.0,88.002,0.0,17.0,2.0,17.0,-0.1600000000000108,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,44.0,87.962,0.0,18.0,2.0,18.0,-0.03999999999999204,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,45.0,88.055,0.0,19.0,2.0,19.0,0.09300000000000352,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,46.0,88.078,0.0,20.0,2.0,20.0,0.022999999999996135,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,47.0,88.237,0.0,21.0,2.0,21.0,0.15899999999999181,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,48.0,88.205,0.0,22.0,2.0,22.0,-0.031999999999996476,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,49.0,88.371,0.0,23.0,2.0,23.0,0.16599999999999682,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,50.0,88.128,0.0,24.0,2.0,24.0,-0.242999999999995,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,51.0,87.867,0.0,25.0,2.0,25.0,-0.2609999999999957,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,52.0,87.438,0.0,26.0,2.0,26.0,-0.42900000000000205,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,53.0,87.52,0.0,27.0,2.0,27.0,0.08199999999999363,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,54.0,88.124,0.0,28.0,2.0,28.0,0.6039999999999992,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,55.0,87.647,0.0,29.0,2.0,29.0,-0.47699999999998965,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,56.0,87.698,0.0,30.0,2.0,30.0,0.05099999999998772,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,57.0,87.929,0.0,31.0,2.0,31.0,0.23100000000000875,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,NOR,58.0,89.858,0.0,32.0,2.0,32.0,1.929000000000002,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,1.0,103.757,0.0,1.0,1.0,1.0,0.0,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,PIA,2.0,121.916,12.615,2.0,1.0,2.0,18.158999999999992,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,PIA,3.0,94.86,26.182,3.0,1.0,3.0,-27.055999999999997,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,PIA,4.0,92.201,17.729,4.0,1.0,4.0,-2.659000000000006,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,PIA,5.0,110.887,20.92,1.0,2.0,1.0,0.0,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,6.0,88.95,42.703,2.0,2.0,2.0,-21.936999999999998,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,7.0,89.152,42.292,3.0,2.0,3.0,0.20199999999999818,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,8.0,89.482,42.42,4.0,2.0,4.0,0.3299999999999983,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,9.0,89.553,43.042,5.0,2.0,5.0,0.07099999999999795,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,10.0,89.669,43.588,6.0,2.0,6.0,0.11599999999999966,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,11.0,89.317,44.013,7.0,2.0,7.0,-0.35200000000000387,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,12.0,89.841,44.202,8.0,2.0,8.0,0.5240000000000009,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,13.0,89.567,44.959,9.0,2.0,9.0,-0.2740000000000009,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,14.0,89.319,45.254,10.0,2.0,10.0,-0.24799999999999045,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,15.0,89.895,45.534,11.0,2.0,11.0,0.5759999999999934,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,16.0,89.904,46.359,12.0,2.0,12.0,0.009000000000000341,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,17.0,89.659,47.312,13.0,2.0,13.0,-0.24499999999999034,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,18.0,89.607,48.016,14.0,2.0,14.0,-0.05200000000000671,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,19.0,90.058,48.401,15.0,2.0,15.0,0.4510000000000076,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,20.0,90.191,49.32,16.0,2.0,16.0,0.13299999999999557,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,21.0,90.277,50.298,17.0,2.0,17.0,0.08599999999999852,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,22.0,90.173,51.442,18.0,2.0,18.0,-0.1039999999999992,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,23.0,89.661,52.426,19.0,2.0,19.0,-0.5120000000000005,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,24.0,89.79,52.825,20.0,2.0,20.0,0.1290000000000049,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,25.0,89.894,53.131,21.0,2.0,21.0,0.1039999999999992,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,26.0,89.669,53.815,22.0,2.0,22.0,-0.22500000000000853,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,27.0,89.631,51.917,23.0,2.0,23.0,-0.0379999999999967,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,28.0,90.036,34.035,24.0,2.0,24.0,0.40500000000000114,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,29.0,89.735,35.746,25.0,2.0,25.0,-0.30100000000000193,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,30.0,89.907,37.042,26.0,2.0,26.0,0.17199999999999704,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,31.0,90.169,38.714,27.0,2.0,27.0,0.26200000000000045,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,32.0,91.627,40.521,28.0,2.0,28.0,1.4579999999999984,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,33.0,120.448,43.734,1.0,3.0,1.0,0.0,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,34.0,88.576,76.056,2.0,3.0,2.0,-31.872,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,35.0,88.193,76.524,3.0,3.0,3.0,-0.38299999999999557,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,36.0,87.931,76.743,4.0,3.0,4.0,-0.26200000000000045,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,37.0,88.469,76.799,5.0,3.0,5.0,0.5379999999999967,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,38.0,88.238,77.192,6.0,3.0,6.0,-0.23099999999999454,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,39.0,88.206,77.523,7.0,3.0,7.0,-0.031999999999996476,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,40.0,88.325,77.969,8.0,3.0,8.0,0.11899999999999977,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,41.0,88.112,78.587,9.0,3.0,9.0,-0.21300000000000807,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,42.0,88.067,78.842,10.0,3.0,10.0,-0.045000000000001705,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,43.0,88.052,78.747,11.0,3.0,11.0,-0.014999999999986358,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,44.0,88.497,78.797,12.0,3.0,12.0,0.4449999999999932,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,45.0,90.015,79.332,13.0,3.0,13.0,1.5180000000000007,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,46.0,89.677,81.292,14.0,3.0,14.0,-0.33799999999999386,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,47.0,89.671,82.891,15.0,3.0,15.0,-0.006000000000000227,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,48.0,88.407,84.325,16.0,3.0,16.0,-1.26400000000001,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,49.0,87.928,84.527,17.0,3.0,17.0,-0.4789999999999992,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,50.0,87.705,84.084,18.0,3.0,18.0,-0.22299999999999898,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,51.0,87.69,83.661,19.0,3.0,19.0,-0.015000000000000568,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,52.0,88.491,83.484,20.0,3.0,20.0,0.8010000000000019,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,53.0,88.168,84.537,21.0,3.0,21.0,-0.3229999999999933,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,54.0,87.731,85.185,22.0,3.0,22.0,-0.4370000000000118,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,55.0,87.781,84.792,23.0,3.0,23.0,0.05000000000001137,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,56.0,87.816,84.926,24.0,3.0,24.0,0.03499999999999659,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,57.0,88.554,85.044,25.0,3.0,25.0,0.7379999999999995,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,PIA,58.0,88.01,85.669,26.0,3.0,26.0,-0.5439999999999969,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,1.0,94.679,0.0,2.0,1.0,1.0,0.0,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,2.0,109.838,3.537,3.0,1.0,2.0,15.158999999999992,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,3.0,102.811,5.026,4.0,1.0,3.0,-7.026999999999987,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,4.0,89.488,4.524,5.0,1.0,4.0,-13.323000000000008,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,5.0,89.796,5.002,6.0,1.0,5.0,0.30800000000000693,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,6.0,89.791,5.694,7.0,1.0,6.0,-0.005000000000009663,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,7.0,89.738,6.124,8.0,1.0,7.0,-0.05299999999999727,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,8.0,89.988,6.838,9.0,1.0,8.0,0.25,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,9.0,89.816,7.966,10.0,1.0,9.0,-0.17199999999999704,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,10.0,90.056,8.775,11.0,1.0,10.0,0.23999999999999488,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,11.0,90.055,9.587,12.0,1.0,11.0,-0.000999999999990564,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,12.0,90.038,10.514,13.0,1.0,12.0,-0.017000000000010118,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,13.0,90.08,11.468,14.0,1.0,13.0,0.04200000000000159,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,14.0,89.967,12.276,15.0,1.0,14.0,-0.11299999999999955,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,15.0,90.094,13.204,16.0,1.0,15.0,0.12699999999999534,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,16.0,89.795,14.228,17.0,1.0,16.0,-0.2989999999999924,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,17.0,89.766,15.072,18.0,1.0,17.0,-0.028999999999996362,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,18.0,89.919,15.883,19.0,1.0,18.0,0.1529999999999916,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,19.0,89.857,16.58,20.0,1.0,19.0,-0.06199999999999761,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,20.0,89.903,17.298,21.0,1.0,20.0,0.04600000000000648,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,21.0,90.368,17.988,22.0,1.0,21.0,0.4649999999999892,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,22.0,89.896,19.223,23.0,1.0,22.0,-0.4719999999999942,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,23.0,90.295,19.93,24.0,1.0,23.0,0.3990000000000009,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,24.0,89.922,20.963,25.0,1.0,24.0,-0.37300000000000466,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,25.0,89.945,21.401,26.0,1.0,25.0,0.022999999999996135,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,26.0,92.057,22.136,27.0,1.0,26.0,2.112000000000009,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,RUS,27.0,108.853,22.626,1.0,2.0,1.0,0.0,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,28.0,88.47,23.966,2.0,2.0,2.0,-20.382999999999996,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,29.0,88.48,24.111,3.0,2.0,3.0,0.010000000000005116,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,30.0,88.35,24.152,4.0,2.0,4.0,-0.13000000000000966,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,31.0,88.981,24.267,5.0,2.0,5.0,0.6310000000000002,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,32.0,88.447,24.886,6.0,2.0,6.0,-0.5339999999999918,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,33.0,88.611,24.919,7.0,2.0,7.0,0.16400000000000148,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,34.0,88.373,25.404,8.0,2.0,8.0,-0.23799999999999955,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,35.0,88.473,25.669,9.0,2.0,9.0,0.09999999999999432,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,36.0,88.501,26.168,10.0,2.0,10.0,0.028000000000005798,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,37.0,88.498,26.794,11.0,2.0,11.0,-0.0030000000000001137,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,38.0,88.463,27.216,12.0,2.0,12.0,-0.0350000000000108,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,39.0,88.329,27.772,13.0,2.0,13.0,-0.13400000000000034,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,40.0,88.454,28.341,14.0,2.0,14.0,0.125,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,41.0,88.677,29.088,15.0,2.0,15.0,0.2230000000000132,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,42.0,88.438,29.908,16.0,2.0,16.0,-0.23900000000000432,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,43.0,88.329,30.184,17.0,2.0,17.0,-0.10900000000000887,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,44.0,88.436,30.511,18.0,2.0,18.0,0.10700000000001353,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,45.0,88.709,30.985,19.0,2.0,19.0,0.27299999999999613,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,46.0,88.549,31.639,20.0,2.0,20.0,-0.1599999999999966,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,47.0,88.836,32.11,21.0,2.0,21.0,0.28699999999999193,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,48.0,88.505,32.709,22.0,2.0,22.0,-0.33100000000000307,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,49.0,88.42,33.009,23.0,2.0,23.0,-0.08499999999999375,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,50.0,88.623,33.058,24.0,2.0,24.0,0.20300000000000296,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,51.0,88.25,33.553,25.0,2.0,25.0,-0.37300000000000466,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,52.0,88.394,33.936,26.0,2.0,26.0,0.14400000000000546,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,53.0,88.687,34.892,27.0,2.0,27.0,0.29299999999999216,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,54.0,88.38,36.059,28.0,2.0,28.0,-0.30700000000000216,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,55.0,88.361,36.315,29.0,2.0,29.0,-0.018999999999991246,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,56.0,88.195,37.029,30.0,2.0,30.0,-0.16600000000001103,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,57.0,88.207,37.526,31.0,2.0,31.0,0.012000000000000455,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,RUS,58.0,89.592,37.804,32.0,2.0,32.0,1.3850000000000051,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,SAI,1.0,92.999,0.0,1.0,1.0,1.0,0.0,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,2.0,109.77,1.857,2.0,1.0,2.0,16.771,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,3.0,102.795,3.278,3.0,1.0,3.0,-6.974999999999994,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,4.0,88.995,2.76,4.0,1.0,4.0,-13.799999999999997,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,5.0,89.25,2.745,5.0,1.0,5.0,0.25499999999999545,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,6.0,89.253,2.891,6.0,1.0,6.0,0.0030000000000001137,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,7.0,89.063,2.783,7.0,1.0,7.0,-0.18999999999999773,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,8.0,89.202,2.822,8.0,1.0,8.0,0.1389999999999958,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,9.0,89.187,3.164,9.0,1.0,9.0,-0.015000000000000568,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,10.0,89.32,3.344,10.0,1.0,10.0,0.13299999999999557,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,11.0,89.246,3.42,11.0,1.0,11.0,-0.07399999999999807,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,12.0,89.15,3.538,12.0,1.0,12.0,-0.09599999999998943,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,13.0,89.192,3.604,13.0,1.0,13.0,0.04199999999998738,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,14.0,89.14,3.524,14.0,1.0,14.0,-0.0519999999999925,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,15.0,89.222,3.625,15.0,1.0,15.0,0.08199999999999363,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,16.0,89.224,3.777,16.0,1.0,16.0,0.0020000000000095497,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,17.0,89.187,4.05,17.0,1.0,17.0,-0.03700000000000614,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,18.0,89.01,4.282,18.0,1.0,18.0,-0.1769999999999925,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,19.0,89.32,4.07,19.0,1.0,19.0,0.30999999999998806,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,20.0,89.208,4.251,20.0,1.0,20.0,-0.11199999999999477,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,21.0,89.191,4.246,21.0,1.0,21.0,-0.016999999999995907,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,22.0,88.909,4.304,22.0,1.0,22.0,-0.2819999999999965,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,23.0,89.157,4.024,23.0,1.0,23.0,0.24799999999999045,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,24.0,89.372,3.919,24.0,1.0,24.0,0.2150000000000034,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,25.0,90.842,3.807,25.0,1.0,25.0,1.4699999999999989,False,True,False,30.0
2024,24,Abu Dhabi Grand Prix,SAI,26.0,107.557,5.439,1.0,2.0,1.0,0.0,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,SAI,27.0,88.177,21.429,2.0,2.0,2.0,-19.379999999999995,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,SAI,28.0,88.482,2.093,3.0,2.0,3.0,0.3049999999999926,False,False,True,30.0
2024,24,Abu Dhabi Grand Prix,SAI,29.0,88.399,2.25,4.0,2.0,4.0,-0.08299999999999841,False,False,True,30.0
